is_answered,view_count,answer_count,question_creation_date,score,accepted_answer_id,user_id,title,question_id
False,35,1,2016-06-24 16:32:05,-4,none,2801236,How to get a dictionary with keys equal to group members in dataframe and the values to the group ids?,38021656
True,30,2,2016-06-24 16:36:28,1,38021895,3029108,Pandas dataframe to dictionary with value as a list,38021728
True,44,2,2016-06-24 17:14:20,0,38032044,4168007,group rows if atleast one word overlaps with other in a dataframe column,38022220
True,45,1,2016-06-24 17:15:33,3,38022527,2844527,Finding Merge (Outer - Inner) Pandas DF differences,38022230
False,38,0,2016-06-24 17:22:03,1,none,2817602,How can I edit the xticks on a python twinx?,38022309
True,77,2,2016-06-24 17:42:41,1,none,3754302,Why is my CSV larger than my JSON file with identical data?,38022511
True,58,3,2016-06-24 20:41:02,2,none,6366886,Pandas - change the order of levels of factor-type object,38023881
True,76,1,2016-06-25 01:33:43,1,38025451,6215669,Replace unique values of pandas data-frame,38025341
True,60,1,2016-06-25 02:03:33,1,38025558,5329748,Merge two csv files with custom columns,38025512
False,23,0,2016-06-25 03:58:58,0,none,3715124,How to use get_dummies with a separate list?,38026320
True,44,2,2016-06-25 05:31:02,1,38027005,678321,How do I calculate a pandas column with multiple columns as arguments?,38026984
True,38,2,2016-06-25 06:20:00,1,38027822,3059024,Adding up specific probabilities from a Python&#39;s Pandas DataFrame based on a 4 element list index,38027378
True,64,1,2016-06-25 07:27:28,3,none,6435461,pandas read_hdf with large set of conditions,38027984
True,29,1,2016-06-25 08:19:38,0,38028587,4971025,Create dataframe of all rows AFTER varying amount of header data Python Pandas,38028468
False,32,0,2016-06-25 12:06:51,0,none,6459078,I want to count the occurence of each word in a pandas dataframe column,38030353
True,32,1,2016-06-25 14:26:12,0,38034962,6506440,Data exploration JSON nested data in pandas,38031657
False,20,1,2016-06-25 15:19:41,0,none,6513208,No window output while importing pandas and tkinter at the same time,38032140
True,77,1,2016-06-25 16:05:32,1,38032579,6480627,Reset Pandas &#39;Series.rolling&#39; on a daily basis,38032495
True,50,2,2016-06-25 16:09:32,1,38032709,2479613,How to filter a dataframe based on the values present in the list in the rows of a column in Python?,38032524
False,23,1,2016-06-25 16:35:58,0,none,3902319,Pandas dataframe from list with merged index,38032752
False,52,0,2016-06-25 16:45:18,0,none,4972716,Dividing one dataframe column by another - division by zero,38032817
True,25,1,2016-06-25 17:10:31,1,38033122,6306448,concatenation large number of dataframes,38033001
True,25,3,2016-06-25 18:07:59,0,none,4972716,Bounding a column in a dataframe,38033388
False,54,0,2016-06-25 18:41:09,0,none,4995876,seasonal_decompose raises error: TypeError: PeriodIndex given. Check the `freq` attribute instead of using infer_freq,38033570
False,22,0,2016-06-25 18:56:48,0,none,1725306,Coloring by Group using Scatter plot and Pandas Groupby,38033651
True,39,1,2016-06-25 21:58:54,0,38034758,4589550,Retaining longest consecutive occurrence that does not equal a specific value,38034585
False,78,1,2016-06-26 00:48:59,5,none,3993405,how to vectorise Pandas calculation that is based on last x rows of data,38035302
False,99,1,2016-06-26 03:15:49,1,none,5213437,How to optimize memory use in pandas,38036084
True,30,2,2016-06-26 06:58:18,0,none,6432352,Problems with removing constant features using standard deviation python pandas,38037798
True,52,1,2016-06-26 07:32:54,1,38038189,6480627,Pandas Groupby TimeGrouper and apply,38038090
True,39,1,2016-06-26 08:09:10,1,38038556,6342676,Preventing pandas data frame header row from repeating in for statement,38038383
True,101,2,2016-06-26 08:15:56,0,none,4818693,pandas read excel as formatted,38038428
True,360,3,2016-06-26 10:53:28,7,38086123,2636317,Splitting a large Pandas Dataframe with minimal memory footprint,38039723
True,33,1,2016-06-26 11:41:02,0,38040400,1617053,Getting relative frequencies for a categorical variable (filtered on a count)?,38040206
True,77,1,2016-06-26 12:48:08,1,38040875,1718097,Appending Pandas dataframes in for loop results in ValueError,38040825
True,37,1,2016-06-26 12:59:24,1,38041015,5056548,Keep first and drop the next duplicate rows,38040929
True,19,1,2016-06-26 13:08:42,0,38041176,1240335,Using Groups drop duplicated NaNs only,38041043
False,43,0,2016-06-26 13:44:00,0,none,222151,Optimizing performance of SciPy Minimize while using Concurrent.Futures?,38041357
True,33,1,2016-06-26 14:04:55,1,38041600,4203807,How to read and plot arrays from pandas df fast,38041544
True,120,2,2016-06-26 14:11:24,1,38042904,4971025,loop though excel files do something and save them to new folder python pandas,38041607
True,49,2,2016-06-26 14:24:23,1,38048358,6506530,Approach for fetching data and analyse it in python,38041718
False,30,0,2016-06-26 14:36:37,0,none,5056613,Filter keywords and clean data with many columns,38041849
True,59,1,2016-06-26 14:44:52,1,38041988,171236,Get the row and column labels for selected values in a Pandas dataframe,38041936
True,45,2,2016-06-26 16:05:05,-1,none,4972716,Dataframe conditional logic,38042698
True,170,4,2016-06-26 16:13:56,2,38043128,2478928,Pandas - count if multiple conditions,38042768
True,53,2,2016-06-26 17:08:58,1,38066290,5249647,Vertices coordinates in graph-tool,38043209
True,67,2,2016-06-26 17:51:51,1,38043669,515183,Generate pivot data in Python,38043535
False,17,1,2016-06-26 18:03:34,0,none,4157564,Assign date to Dataframe column,38043629
True,40,1,2016-06-26 18:18:05,1,38044335,1240335,By group plot highest quantile data vs lowest and capture stats,38043724
False,75,1,2016-06-26 19:57:14,0,none,5310427,Convert datatime to milliseconds since midnight UTC or localized in CSV file using Pandas,38044264
True,144,1,2016-06-26 21:36:40,1,38045137,6420945,Subtract two rows based on condition in Python Pandas,38044808
True,24,1,2016-06-26 21:48:12,1,38049161,3444703,Define bar chart colors for Pandas/Matplotlib with defined column,38044866
True,30,1,2016-06-26 22:45:13,1,38045266,6222331,Drop groups in groupby that do not contain an element (Python Pandas),38045192
False,74,1,2016-06-26 23:05:14,0,none,1159005,statsmodels: What are the allowable formats to give to result.predict() for out-of-sample prediction using formula,38045310
True,46,1,2016-06-27 00:02:03,1,none,5839247,Pandas: How to read an excel file defining several columns to be multi indexes?,38045735
True,67,1,2016-06-27 00:03:19,1,38048077,5984789,Python Pandas error bars are not plotted and how to customize the index,38045754
True,33,3,2016-06-27 02:40:37,1,38047600,5779223,Get the number index through boolean opearator in python-pandas,38047366
True,29,2,2016-06-27 04:00:28,1,none,5949239,pandas number &gt;mean() or &lt;mean()  than output a number,38048665
True,26,1,2016-06-27 04:28:37,1,38051156,6470353,Why with CSV file it loads first column as a dtype64[ns] but a txt as a object,38049144
True,22,2,2016-06-27 04:40:37,1,38049434,6162407,New row based on other&#39;s row past value to current value,38049357
True,74,1,2016-06-27 04:49:52,-2,38050192,4101319,How to merge two columns into one in csv format (Python Pandas)?,38049548
False,25,1,2016-06-27 05:41:15,0,none,6412947,How to deal with the boolean operator when their length don&#39;t match in pandas?,38050596
True,80,1,2016-06-27 06:00:08,1,none,6327010,Efficiently read and validate csv file in python,38050993
True,30,1,2016-06-27 07:30:21,1,none,4995876,pandas Timestamp components - some are properties and some are methods?,38052815
True,42,1,2016-06-27 08:12:43,1,38053778,6518343,Access last elements of inner multiindex level in pandas dataframe,38053687
False,33,0,2016-06-27 08:13:15,0,none,3853711,Draw 2 geom_line() with ggplot,38053696
True,45,2,2016-06-27 08:35:34,0,38054213,6307123,pandas wont add columns in order,38054160
False,27,0,2016-06-27 08:43:50,0,none,4995876,pandas: make a period range with 25 hours by combining days and ghours,38054321
True,59,1,2016-06-27 08:46:27,0,none,6171823,Trying to check if String in Python follows the correct pattern (good formatting),38054373
True,49,2,2016-06-27 08:49:30,2,none,6327741,How to pick up 2 parameters using scipy optimize,38054424
True,51,3,2016-06-27 09:18:08,2,38055132,4061070,Pandas: compute numerous columns of percentage values,38055029
True,103,1,2016-06-27 09:46:10,2,38056328,4602248,Left-align a pandas rolling object,38055632
False,35,1,2016-06-27 10:26:44,0,none,6518890,irregular binning with regards to the sum of a column,38056535
True,39,1,2016-06-27 11:07:41,1,38057451,4169229,Reshaping a pandas correlation matrix,38057416
False,48,0,2016-06-27 11:29:32,0,none,3462321,Pandas dataframe: allclose,38057870
True,124,2,2016-06-27 11:35:51,-1,none,5503494,dynamically rename data frame in Python,38058008
False,21,0,2016-06-27 12:04:08,0,none,6382244,Duplicate rows before applying pivots in Pandas,38058525
True,34,1,2016-06-27 12:42:40,0,38059183,1974919,How to Copy the Matching Columns between CSV Files Using Pandas?,38059130
True,44,1,2016-06-27 13:21:13,1,38059832,6012085,Pandas groupby with categorical and apply copies index to additional column,38059735
True,100,3,2016-06-27 13:25:33,3,none,667913,Encoding headaches with &#39; character in Python Excel,38059812
True,19,1,2016-06-27 13:46:07,0,38060331,6519586,Aggregate sets of Pandas DataFrames columns,38060113
True,66,1,2016-06-27 13:49:01,1,38060464,3822779,Convert string date to a different format in pandas dataframe,38060172
False,45,0,2016-06-27 14:04:46,0,none,5329748,Column name in Csv changes after merging,38060412
True,36,2,2016-06-27 14:09:49,0,38060578,4714742,Concatenate two pandas DataFrames without duplicating row ids?,38060486
True,1983,3,2016-06-27 15:06:46,0,none,6520001,ImportError: No module named &#39;pandas&#39;,38061426
True,46,1,2016-06-27 15:34:56,1,none,6520101,Python sampling a dataframe,38061876
True,29,2,2016-06-27 16:33:18,1,38062927,4833046,parse txt file to 2 csv files,38062733
True,74,3,2016-06-27 18:18:36,1,38064916,5862271,adding a column to pandas dataframe based on contents of another dataframe,38064098
True,42,1,2016-06-27 19:30:43,0,38065067,4555765,Listing only pandas rows that match a criteria based on function output,38064793
True,46,1,2016-06-27 22:07:33,1,38065980,5656727,How to convert a column of type Series to datetime weekdays format in python?,38065968
True,27,1,2016-06-28 00:57:46,1,38067408,308827,Creating datetime in pandas from year and julian day,38067348
False,49,1,2016-06-28 01:09:24,1,none,4220436,Calculate the total counts using pandas pivot table,38067486
True,351,1,2016-06-28 01:26:50,2,38067805,5066010,How to change the datetime format in pandas,38067704
True,26,1,2016-06-28 01:28:32,3,38067747,2521225,Panda: How to pivot one column in rows into columns,38067726
True,129,1,2016-06-28 01:31:49,1,none,6521314,Convert column containing string and NAN to list of integers in Pandas,38067771
True,56,4,2016-06-28 01:52:03,0,none,5949239,how to use pandas drop nan number not drop all the row,38068023
True,27,2,2016-06-28 02:41:09,-1,none,6521569,Pandas Series.map() function converting the non-numeric values to numbers?,38068814
True,22,1,2016-06-28 03:43:33,0,38070190,205147,check multiple column indices for existence,38070072
False,56,2,2016-06-28 04:50:07,0,none,4220436,How to store list of Pandas data frame for easy access,38071373
False,43,1,2016-06-28 04:52:54,0,none,2959762,Plot 2 boxplots  each from different pandas dataframe in a figure?,38071436
True,34,1,2016-06-28 06:19:52,1,38074449,6385180,Drop pandas dataframe rows based on groupby() condition,38073496
True,20,1,2016-06-28 06:22:41,1,38073660,1164799,Logical MultiIndexing in Pandas,38073550
True,172,1,2016-06-28 06:27:25,1,none,386861,Pandas error TypeError: data type not understood,38073659
True,307,1,2016-06-28 07:14:13,3,38075046,4971025,Append existing excel sheet with new dataframe using python pandas,38074678
True,293,1,2016-06-28 08:30:56,-1,38076485,4596596,Matplotlib/Pandas: How to plot multiple scatterplots within different locations in the same plot?,38076348
True,27,2,2016-06-28 08:32:19,0,none,6309981,Pandas Dataframe dropping rows and setting column names,38076377
True,57,1,2016-06-28 09:00:51,1,38077017,5949239,pandas get the max 3 score rows for each category,38076976
True,39,1,2016-06-28 09:10:14,2,38077368,4751525,How to use self join to reshape duplicate rows in Pandas?,38077203
False,19,0,2016-06-28 09:19:00,1,none,6523511,Converting time format using Read_sql method,38077402
True,26,1,2016-06-28 09:27:15,1,38080198,6476002,I can&#39;t assignment a value to the cell python pandas,38077576
True,38,2,2016-06-28 09:47:05,2,none,6502416,Unpack the list element of DataFrame,38078029
True,59,1,2016-06-28 10:18:23,2,38079946,6473845,Calculate count of rows matching a condition in a pandas frame (if possible using sortedness of the data),38078753
True,74,2,2016-06-28 11:06:28,2,38080220,410999,Efficient query pandas dataset,38079887
True,78,3,2016-06-28 11:14:27,2,38082081,6162407,Sum of values with same month,38080070
True,81,1,2016-06-28 11:18:59,1,38082833,5735928,Pandas Frequency Conversion,38080184
False,40,1,2016-06-28 11:24:02,0,none,222151,FloatingPointError in calculating standard deviation?,38080286
True,28,1,2016-06-28 12:11:54,2,38081316,2636317,Storing multiple objects in an HDFStore group,38081274
True,32,2,2016-06-28 12:52:36,0,38083125,2286597,vectorised list.get() solution in numpy/pandas,38082037
True,126,2,2016-06-28 13:58:44,2,38107862,4812246,Python 3.5.1 Unable to import numpy after update,38083176
True,268,5,2016-06-28 14:01:33,9,38083418,2301970,Finding an array elements location in a pandas frame column (a.k.a pd.series),38083227
True,71,1,2016-06-28 15:14:45,0,38086948,6505850,How do I count values in pandas,38084504
True,50,1,2016-06-28 15:31:59,2,38084996,258483,How to divide two groupby objects in pandas?,38084794
True,72,2,2016-06-28 16:17:46,3,none,6518890,Random Sample of a subset of a dataframe in Pandas,38085547
True,46,2,2016-06-28 16:23:24,2,38085798,5064084,Pandas create Foreign ID column based on Name column,38085624
True,48,2,2016-06-28 16:41:42,0,none,5477567,Return a column which meet two conditions with pandas dataframe,38085919
