imdbID,Writer
tt2054820,Chris R. Notarile (script)
tt2055784,James Webber
tt2056657,Keith Cunningham
tt2056657,Amir Hamz
tt2056724,Joyce Bezazian
tt2058564,Paulo Arrais Ferreira
tt2059177,Dana O'Keefe
tt2060589,Lyah Beth LeFlore
tt2062674,Brendan Hall
tt2064849,Ritu Bhatia (dialogue)
tt2064849,Anu Menon (story)
tt2065901,Daniel Andres Gomez Bagby
tt2065901,Rafael Salinas (story)
tt2066980,Dominic Haxton
tt2066980,David Newman (original story)
tt2066980,Cherise Pascual
tt2069798,Alexandra Boylan (story)
tt2069798,Andrew Boylan (story)
tt2069798,Andrew Boylan
tt2069798,John K.D. Graham (story)
tt2070668,Matthew Tucker
tt2070791,Eric Kripke
tt2072152,Yoserra Bouchtia
tt2072241,Pernilla Oljelund
tt2072899,Caru Alves de Souza
tt2075293,Chris Cashman
tt2075293,Darren P. Leis
tt2075293,Chris Lusti
tt2075293,Crystal Ro
tt2087750,Robert Browning
tt2087842,Cloverxie
tt2087842,Jin Roh (story)
tt2088920,Gregg Bishop
tt2093350,Danilo Gentili
tt2094961,Eli Fowler
tt2094966,Paul Bertino
tt2097259,Jon Andrew Castleberry (story)
tt2097259,W Brett Mattox (story)
tt2097259,Andrew Rose (story)
tt2097259,Jake Thomas (story)
tt2098657,Stephen Marchessault
tt2101353,Alejo Crisóstomo
tt2101353,Ray Figueroa
tt2104064,Richard Lackey
tt2104064,Leon Laubscher
tt2104412,Scott Staven
tt2106460,Roan Johnson (screenplay)
tt2106460,Davide Lantieri (screenplay)
tt2106460,Renzo Lulli (screenplay)
tt2106708,Matthew Childs
tt2111452,Matt Westrup
tt2111684,Amir Mann
tt2113019,Rafael Martinez (screenplay)
tt2113091,Koroku Inumura (novel)
tt2113091,Satoko Okudera (screenplay)
tt2115290,Ira Hadzic
tt2116841,B. Skow
tt2118720,Joel Mercado (story)
tt2118720,Joel Mercado (screenplay)
tt2120836,Dmitriy Karpov
tt2121370,Yoonseuk Back
tt2121370,Santiago Maza
tt2123294,Parasuram (dialogue)
tt2123294,Parasuram (story)
tt2124003,Ahmed Rashwan
tt2124926,David R. Higgins
tt2133340,James Bland
tt2133340,Tarik Freitekh
tt2136972,Jamie Heinrich
tt2137930,Robbie Miles
tt2137990,Alex Eisen
tt2137990,Andrew Kenneth Martin
tt2138088,Ross Noble
tt2139637,Yûsuke Yamada (based on the novel by)
tt2139637,Bobby White (subtitles)
tt2139637,Yoshimasa Akamatsu (screenplay)
tt2147365,Leigh Francis (screenplay)
tt2147365,Paul Angunawela (screenplay)
tt2148538,Ilmar Joubert
tt2149328,Cheyann Reagan
tt2150174,Andrew Ellard (script editor)
tt2150174,Myles McLeod
tt2150497,Zach Horton
tt2150497,Alison Reed
tt2150497,Michael Grafals
tt2150497,David Marmor (story)
tt2151244,Tina Velasco
tt2151244,Gilbeys Sardea
tt2151606,Quinn Greene
tt2152875,Larry Rosen
tt2156472,Reggie Watts (creator)
tt2156472,Reggie Watts
tt2156697,Dani Moscugat (screenplay)
tt2156697,Alejandro Olvera (continuity script)
tt2156815,Andrew Navratil
tt2156815,Ryan O'Leary
tt2158608,Dominic Dowson
tt2164114,Yiee-soo Sin (screenplay)
tt2164274,Phil Lloyd
tt2164274,Trent O'Donnell
tt2166143,Thomas Langmann (scenario)
tt2166143,Karine Angeli (scenario)
tt2166143,Thomas Langmann (original idea)
tt2166143,Karine Angeli (adaptation)
tt2166143,Isabelle Lazard (adaptation)
tt2166143,Guy Laurent (adaptation)
tt2166143,Olivier Kaefer (participation)
tt2167868,Alf Prøysen
tt2167895,Eduardo Nunes
tt2167895,Guilherme Sarmento
tt2170140,Franço Gérar
tt2170140,François Gérard
tt2173896,Willy Adkins
tt2173896,Kelsey Zukowski
tt2177768,Ash Avildsen
tt2178594,Annette Colbert-Latham
tt2182029,David Hoffmann
tt2182201,Nadine Christine Hamdan
tt2186478,Raj Patel
tt2189148,Amy Wieseneck
tt2197566,Amir Manor
tt2197744,Jacob Matthes
tt2197797,David Wilcox
tt2205547,Brent Morris
tt2205547,David J. Schweitzer
tt2205948,Gen Urobuchi (screenplay)
tt2205948,Alexander Von David (english adaptation)
tt2210599,Marin Mandir
tt2217028,Anne-Renee Dumont
tt2217652,Sheridan O'Donnell
tt2217652,Sam Tofsted
tt2218904,Bryan Renaud
tt2219410,Alon Kiczales
tt2219564,Wes Anderson
tt2219564,Roman Coppola
tt2223630,Kirby Ferguson
tt2224113,Bernard Bussemaker
tt2225322,Aya Hamasaki
tt2231174,Jeroen Margry
tt2231581,Richard Elson (story)
tt2231581,Richard Elson
tt2231581,Guy Hescott
tt2232984,Wesley Versteeg
tt2234023,Zach Prengler
tt2235527,Patrick Freeman
tt2235587,Carlos Gómez-Trigo
tt2239688,François Fournier
tt2240985,Robert Shepyer (story)
tt2240985,Robert Shepyer
tt2240997,Pablo Moreno
tt2243407,Luciano Coelho
tt2243407,Juliana Sanson
tt2244783,Ignacio F. Rodó
tt2245123,Agis Paikos
tt2251481,Jesper Andersson
tt2251481,Sean Banan
tt2255670,Lee Battle
tt2258759,Jahnna Lee Randall
tt2258787,Chen Kleiman
tt2258787,Shani Melamed
tt2258787,Ester Namdar
tt2261391,Michael Brandt
tt2261391,Derek Haas
tt2262017,Richard Eden
tt2262017,Shannon Hile
tt2262131,Chris R. Notarile
tt2262221,Brad Jones
tt2265154,Amos Poe
tt2265424,Mark Tracey
tt2266639,Josh Gad
tt2266639,Jon Lovett
tt2266639,Jason Winer
tt2268731,Andrew Wehnke
tt2271180,Luca Severi
tt2277234,Kevin Strahm
tt2278016,Rafael Yoshida (story)
tt2279081,Juan Manuel Sepulveda
tt2279834,Eduardo de Soto
tt2283306,Ricardo Moya
tt2283750,John Hopson
tt2290153,Bill Burr
tt2290427,Robin Condon
tt2290655,Hisashi Sekiguchi (based on the novel by)
tt2290655,Hirotoshi Kobayashi (screenplay)
tt2290655,Yoshinobu Kamo (screenplay)
tt2292783,Ted Souppa
tt2294959,Nick Corirossi
tt2294959,Charles Ingram
tt2295440,Dylan Cargill
tt2298279,David Heine
tt2299501,Lefteris Xanthopoulos
tt2301076,Doug Mirabello
tt2303011,Nigel Lythgoe
tt2303011,Simon Lythgoe
tt2306655,Joe Pisciotta
tt2311076,Mitchell Todorov
tt2313265,Tyler Vickers
tt2316377,Stella Savino
tt2317194,George Stevens Jr.
tt2317194,Michael Stevens
tt2320588,Keren Alexandroni
tt2324864,Eva Villar Secanella
tt2327245,Wayne Darwen
tt2327245,Jim Sheehan
tt2327245,Joe Tobin
tt2328583,Julia Galle (story)
tt2328583,Julia Galle
tt2328589,Aaron Gregory Austin
tt2328935,Parminder Singh
tt2328935,Morten Boesdal Halvorsen
tt2329206,Matt Braunger
tt2334767,Tristan Loraine
tt2334767,Rebecca Oakley
tt2336515,Ajae Gonzalez
tt2341963,Giacomo Gabrielli (story)
tt2341963,Daniele Misischia (screenplay)
tt2341963,Andrea Stiatti (screenplay)
tt2341985,Nik Frank-Lehrer
tt2341985,Micho Rutare
tt2342177,Claude-Michel Rome (original scenario and dialogue)
tt2342177,Stéphane Freiss (collaborating writer)
tt2344712,Guy Judge
tt2351279,Larry Rosen
tt2355597,Adam Dooley
tt2356042,Jon Mark Nail
tt2358514,Michal Viewegh (screenplay)
tt2359171,Daniela Broitman (script)
tt2359231,Jasmine Ellis
tt2359345,Lauren Palmigiano
tt2363087,Kaleigh Kailani
tt2363225,Nathan Zen-Sapien
tt2363255,Kaushik Ganguly
tt2364737,Marco Danieli
tt2364737,Antonio Manca
tt2364845,Jennifer C. Douglas
tt2365885,Mark Breedlove (story)
tt2365885,Mark Breedlove
tt2368660,Patrick Faherty (story)
tt2368660,Patrick Faherty
tt2369189,Michiel Rummens
tt2378271,Sarah Hodgson
tt2378290,Jason Weary
tt2379272,Sammy Reynaert
tt2379304,Pascal Dandoy
tt2379304,Eric Paulle
tt2380476,Carly Chaikin
tt2381371,Paul C. McKinney
tt2381371,Nathan A. Quattrini
tt2381985,Kingsley Benham (story)
tt2381985,Kingsley Benham
tt2381985,Jj Wienkers
tt2382098,Wych Kaosayananda
tt2385001,Ralph Boswell
tt2385001,Nat Cassidy (story)
tt2385001,Guacamo Chuffasmith
tt2385001,Austin Lacher
tt2385001,David Ian Lee (characters)
tt2389944,David Brückner
tt2393012,Kemal Kenan Ergen
tt2396343,Karbia Yuan
tt2396343,Karbia Yuan (story)
tt2399742,J.D. Singer
tt2399742,J.D. Singer (story)
tt2399742,Nicholas Zafonte (story)
tt2399742,Nicholas Zafonte
tt2399878,Brian Gattas
tt2402589,Gerson Palomares
tt2403798,Ellen Drosdick
tt2403798,Drew Mylrea
tt2404028,Samy Burch
tt2404028,Alex Mechanik
tt2413638,Michael Evan O'Day
tt2414020,Anne Valton (story)
tt2414020,Luc Chaumar (story)
tt2414020,Anne Valton
tt2414020,Luc Chaumar
tt2414020,Olivier Marchal
tt2414170,Joana Bastos
tt2433388,Jenn Strom
tt2434830,Jae Kim
tt2434900,Debbie Maldonado
tt2434900,Layla Wu
tt2436678,Gabriela
tt2436678,Valeria
tt2440214,Martyn Atkins
tt2449420,Kaveh Mohebbi
tt2449420,Sam Taleifard (story)
tt2456428,Yvonne Pierre
tt2458392,Bruce Kennedy
tt2461736,Jeff Dunham
tt2463434,Rhys Darby
tt2464824,Hector Orbegoso Rivera
tt2465378,Luke Walker
tt2473572,Christine Conradt (screenplay)
tt2473572,Kathleen Mattison (story)
tt2474298,Wendell Charles NeSmith
tt2475584,Dan OhReally (screenplay)
tt2475914,Barbara Kymlicka
tt2476004,Vincent Gargiulo
tt2493252,Gordon Lowe
tt2494374,Pablo Llorca
tt2499350,Nikki Lund
tt2499350,Tyler Lund
tt2500024,Ruth Paxton
tt2503464,Luke Kelly-Clyne
tt2505566,Bernadette Arrington
tt2510470,Catalina Molina
tt2515472,Chris Hardwick
tt2517176,Michael Twomey
tt2518904,Vrüden Jakov
tt2518904,Diran Lyons
tt2519480,Amani Martin
tt2522076,Luciana Terribili
tt2529232,Khavn
tt2533484,Jose Ochoa
tt2535502,Shinichi Koga
tt2537344,Christina Kallas
tt2542372,Meagan Hotz
tt2547936,Christina Sicoli
tt2548928,Iris Tenkink
tt2554234,Pau Ortíz
tt2554234,Sergio Roldán
tt2555020,Maria Mealla
tt2556120,Todd Farley
tt2566340,Bernhard Pfletschinger
tt2566340,Hans-Peter Weymar
tt2568200,Justin Cauti
tt2568760,Roopesh Peethambaran
tt2571120,Harry Artin (script)
tt2571120,John E.L. Tenney (creator)
tt2573144,Ron Kurz (characters)
tt2573144,Victor Miller (characters)
tt2573144,John Stewart
tt2591606,Jared Campbell
tt2591606,Stuart Linver
tt2591606,Chris Wright
tt2600170,Mario Vinci
tt2607740,Ed Mundy
tt2607740,Achilles Stamatelaky
tt2608312,Muriel Pearson
tt2608840,Adrian Chircu
tt2608840,Jay Miller C. Prahovsky
tt2616068,Verena Soltiz
tt2618424,Indira Yanes Cabal (screenplay)
tt2624860,Sara Lukinson
tt2624860,Lewis Friedman
tt2624860,Michael Stevens
tt2624860,George Stevens Jr.
tt2628664,Richard Gage
tt2637256,Mark Ruka
tt2637368,Caleb Hermann
tt2647582,Colin O'Donovan
tt2651604,Augustin Doublet
tt2657974,Daniel Cowan
tt2670616,D.J. Amerson
tt2690730,Gadi Taub
tt2693862,Carolina Giammetta
tt2721458,Jose Ignacio Correa
tt2722484,Benjamin Weiss
tt2725126,Anthony James
tt2725126,Ciarra Nevitt
tt2728242,Mary Beth Dudich
tt2755590,Jeroen Bernard
tt2755590,Bart Kalkman
tt2755590,Rob van Steenhoven
tt2755590,Steffen van Zundert
tt2755590,Pieter van den Berg
tt2770898,Monique Alvarez
tt2776320,Antonio Ghislanzoni (libretto)
tt2786778,John Clancy-Tone (story)
tt2786778,Vitor Coral (story)
tt2786778,J.M. Hall
tt2787368,Jose Iglesias
tt2787368,Juan del Río
tt2807586,Richard John Taylor
tt2813984,Adrià Guxens
tt2826170,Josip Zuvan
tt2848576,Christian Gonzalez
tt2865250,Ben Barnes
tt2865250,Joel Huggins
tt2886816,Julie D. Dunn (story)
tt2886816,Julie D. Dunn
tt2886816,Joanne Ferrie
tt2886816,Joanne Ferrie (story)
tt2926880,Ryan Loeffler
tt2977286,Joel H. Hinojosa (story)
tt3022268,Daniel Guzmán
tt3022268,Paul Stein
tt3030258,Neil H Warren
tt3063458,Regina Ainsworth
tt3063458,Marc Stone
tt3071640,Jeff Herman
tt3099526,Shonda Rhimes
tt3106412,Emilie Aujé
tt3149582,James Olson
tt3166630,Robert Wright
tt3205128,Mark Adams
tt3205128,Nicki Newburger
tt3205128,Alan Spearman
tt3258372,Julia Cabrera
tt3300110,Shannon Borneman
tt3300110,Allyson Bagg (story)
tt3300110,Shannon Borneman (story)
tt3304254,Marc-Antoine L. Frenette
tt3348010,Michael Bennett Smith
tt3348294,Travis Parsons
tt3349674,Samm Hodges (story)
tt3349674,Samm Hodges
tt3373872,Nathalie Antonia
tt3373872,Dixie Perkinson
tt3382942,Erin C. Callahan
tt3382942,Scott Carr
tt3382942,David B. Craig
tt3382942,Josie Kline
tt3399830,Darel Tidwell
tt3409822,Philip Heinrich
tt3416256,Emilia Muñoz
tt3426752,Leche69
tt3429980,Jared Rosemeier
tt3460374,Kemaco
tt3477198,Tim Wiese
tt3540052,Dave Minakakis
tt3709770,Daniel Sumich
tt3713632,Khachatur Martirosyan
tt3713632,Alexander Pronishchev
tt3756562,Felipe David Herrera
tt3830126,Nicholas Gray
tt3838578,Majid Kashfi
tt3838578,Hamed Taleghani
tt3843958,Gordon Scott Marshall
tt4076542,Ian Craig Walker
tt4109930,Mike Chantaj
tt4118142,David Guetta
tt4118142,Nicki Minaj
tt4118142,Flo Rida
tt4121238,Craig Inzana
tt4368634,Vladislav Krivenchuk
tt4444680,Andy Deliana
tt4483760,Jean Manuel Beauchamp
tt4512218,Michael Panduro
tt4568146,Victor Ochoa
tt4669596,Lee Greenhough
tt4672122,Delleile Ankrah
tt4712708,Henrik Möller
tt4839436,Aaron Agrasanchez (story)
tt4839436,Basil Lewis (story)
tt4862968,Gerhard van Rooyen (screenplay)
tt4918236,Carlos Cruz
tt4918236,Jorge Gonzalez
tt5045728,Aleksander Huser
tt5141038,Karla Gamero-Gomez
tt5146432,Benjamin Ironside Koppin
tt5146432,Nathan Mielke
tt0039224,Richard Brooks (screenplay)
tt0039224,Robert Patterson (story)
tt0046728,William Ludwig
tt0046728,Leonard Spigelgass
tt0062622,Stanley Kubrick (screenplay)
tt0062622,Arthur C. Clarke (screenplay)
tt0062622,Stanley Kubrick (screenplay)
tt0062622,Arthur C. Clarke (screenplay)
tt0070992,Garry Marshall
tt0076759,George Lucas
tt0077687,J.R.R. Tolkien (novel)
tt0077687,Romeo Muller
tt0092272,Peter Markle (story)
tt0092272,John Whitman (story)
tt0092272,Peter Markle (screenplay)
tt0092272,Peter Markle (story)
tt0092272,John Whitman (story)
tt0092272,Peter Markle (screenplay)
tt0092455,Gene Roddenberry
tt0092925,Dan Aykroyd
tt0092925,Alan Zweibel
tt0092925,Tom Mankiewicz
tt0094325,Larry Stamper (story)
tt0094325,John Sayles (story)
tt0094325,John Sayles (screenplay)
tt0119528,Paul Guay
tt0119528,Stephen Mazur
tt0359950,Steve Conrad (screenplay)
tt0359950,Steve Conrad (screen story by)
tt0359950,James Thurber (based on the short story by)
tt0362671,Tobias Stille
tt0403935,A.C. Mughil
tt0403935,Prabhudheva
tt0403935,Shiraz Ahmed (dialogue)
tt0405469,Ed Decter (screenplay)
tt0405469,John J. Strauss (screenplay)
tt0405469,Mark Gibson (screenplay)
tt0405469,Philip Halprin (screenplay)
tt0405469,Mark Gibson (story)
tt0405469,Philip Halprin (story)
tt0405469,Bill Wolkoff (additional story material)
tt0405469,David Collard (additional story material)
tt0405469,Matt Lopez (additional story material)
tt0405469,Lloyd Taylor (additional story material)
tt0405469,Steve 'Spaz' Williams (additional story material)
tt0407362,Glen A. Larson
tt0407362,Ronald D. Moore
tt0418279,Roberto Orci (screenplay)
tt0418279,Alex Kurtzman (screenplay)
tt0418279,John Rogers (story)
tt0418279,Roberto Orci (story)
tt0418279,Alex Kurtzman (story)
tt0429493,Joe Carnahan
tt0429493,Brian Bloom
tt0429493,Skip Woods
tt0429493,Frank Lupo (television series "The A-Team")
tt0429493,Stephen J. Cannell (television series "The A-Team")
tt0469021,Peter Baynham (based upon characters created by)
tt0469021,Peter Baynham (screenplay)
tt0469021,Steve Coogan (based upon characters created by)
tt0469021,Steve Coogan (screenplay)
tt0469021,Neil Gibbons (screenplay)
tt0469021,Rob Gibbons (screenplay)
tt0469021,Armando Iannucci (based upon characters created by)
tt0469021,Armando Iannucci (screenplay)
tt0469021,Patrick Marber (based upon characters created by)
tt0481499,Chris Sanders (screenplay)
tt0481499,Kirk De Micco (screenplay)
tt0481499,John Cleese (story)
tt0481499,Kirk De Micco (story)
tt0481499,Chris Sanders (story)
tt0490075,Thomas Farone
tt0496375,Peter Atkins
tt0496375,Anthony Hickox
tt0765446,Bob Barlen
tt0765446,Cal Brunker
tt0765446,Tony Leech (story)
tt0765446,Cory Edwards (story)
tt0765446,Stephen Fry (additional story material)
tt0770828,David S. Goyer (screenplay)
tt0770828,David S. Goyer (story)
tt0770828,Christopher Nolan (story)
tt0770828,Jerry Siegel (Superman created by)
tt0770828,Joe Shuster (Superman created by)
tt0778888,Susan Dickes
tt0787474,Irena Brignull (screenplay)
tt0787474,Adam Pava (screenplay)
tt0787474,Alan Snow (novel)
tt0787474,Anthony Stacchi (story adapted by)
tt0787474,Phil Dale (story adapted by)
tt0787474,Vera Brosgol (additional writing)
tt0816692,Jonathan Nolan
tt0816692,Christopher Nolan
tt0816711,Matthew Michael Carnahan (screenplay)
tt0816711,Drew Goddard (screenplay)
tt0816711,Damon Lindelof (screenplay)
tt0816711,Matthew Michael Carnahan (screen story)
tt0816711,J. Michael Straczynski (screen story)
tt0816711,Max Brooks (based on the novel by)
tt0817545,Leone Marucci
tt0829150,Matt Sazama (screenplay)
tt0829150,Burk Sharpless (screenplay)
tt0829150,Bram Stoker (characters)
tt0831387,Max Borenstein (screenplay)
tt0831387,Dave Callaham (story)
tt0848228,Joss Whedon (screenplay)
tt0848228,Zak Penn (story)
tt0848228,Joss Whedon (story)
tt0848537,James V. Hart (screenplay)
tt0848537,William Joyce (screenplay)
tt0848537,Daniel Shere (screenplay)
tt0848537,Tom J. Astle (screenplay)
tt0848537,Matt Ember (screenplay)
tt0848537,William Joyce (story)
tt0848537,James V. Hart (story)
tt0848537,Chris Wedge (story)
tt0848537,William Joyce (Leafmen characters from book "The Leaf Men and the Brave Good Bugs")
tt0860863,Deirdre Gurney
tt0860863,Scott Gurney
tt0860863,Frank Lionetti
tt0860863,Andrew Saul
tt0864835,Jay Ward (based on the series produced by)
tt0864835,Craig Wright (screenplay)
tt0864835,Robert Ben Garant (additional dialogue)
tt0864835,Thomas Lennon (additional dialogue)
tt0864835,Ted Key (based upon the characters and format created by: "Sherman and Peabody")
tt0864835,Michael McCullers (additional screenplay material)
tt0903657,Oren Moverman
tt0903657,Michael A. Lerner
tt0903657,Brian Wilson (based on the life of)
tt0918561,Kelvin Tong
tt0963943,Matthew Mishory
tt1015471,Marilyn Fu (screenplay)
tt1015471,Steven Millhauser (short story)
tt1141702,Leah Meyerhoff
tt1142985,Christina Beck
tt1205537,Adam Cozad
tt1205537,David Koepp
tt1205537,Tom Clancy (based on characters created by)
tt1210819,Justin Haythe (screenplay)
tt1210819,Ted Elliott (screenplay)
tt1210819,Terry Rossio (screenplay)
tt1210819,Ted Elliott (screen story)
tt1210819,Terry Rossio (screen story)
tt1210819,Justin Haythe (screen story)
tt1227928,Stuart Paul (screenplay)
tt1229340,Will Ferrell
tt1229340,Adam McKay
tt1229340,Will Ferrell (characters)
tt1229340,Adam McKay (characters)
tt1234721,Joshua Zetumer
tt1234721,Edward Neumeier
tt1234721,Michael Miner
tt1234721,Edward Neumeier
tt1234721,Michael Miner
tt1240538,Jeff Smith
tt1262990,Diablo Cody
tt1277125,Nick Bennett (battle chatter)
tt1277125,Kal-El Bogdanove (battle chatter)
tt1277125,Chris Faiella (battle chatter)
tt1277125,Jared Hedges (additional dialogue)
tt1277125,Dana Melton (battle chatter)
tt1277125,Chad Quandt (battle chatter)
tt1277125,Bradley Thompson
tt1277125,David Weddle
tt1277129,James Morcan (novel)
tt1277129,Lance Morcan (novel)
tt1291150,Josh Appelbaum
tt1291150,André Nemec
tt1291150,Evan Daugherty
tt1291150,Peter Laird (Teenage Mutant Ninja Turtles characters)
tt1291150,Kevin Eastman (Teenage Mutant Ninja Turtles characters)
tt1300854,Drew Pearce (screenplay)
tt1300854,Shane Black (screenplay)
tt1300854,Stan Lee (based on the Marvel comic book by)
tt1300854,Don Heck (based on the Marvel comic book by)
tt1300854,Larry Lieber (based on the Marvel comic book by)
tt1300854,Jack Kirby (based on the Marvel comic book by)
tt1300854,Warren Ellis (based on the "Extremis" mini-series written by)
tt1300854,Adi Granov (based on the "Extremis" mini-series illustrated by)
tt1343092,Baz Luhrmann (screenplay)
tt1343092,Craig Pearce (screenplay)
tt1343092,F. Scott Fitzgerald (based on the novel by)
tt1355630,Shauna Cross (screenplay)
tt1355630,Gayle Forman (novel)
tt1408101,Roberto Orci
tt1408101,Alex Kurtzman
tt1408101,Damon Lindelof
tt1408101,Gene Roddenberry (television series "Star Trek")
tt1428538,Tommy Wirkola
tt1430132,Mark Bomback (screenplay)
tt1430132,Scott Frank (screenplay)
tt1453405,Dan Scanlon (story by)
tt1453405,Daniel Gerson (story by)
tt1453405,Robert L. Baird (story by)
tt1453405,Daniel Gerson (screenplay)
tt1453405,Robert L. Baird (screenplay)
tt1453405,Dan Scanlon (screenplay)
tt1454468,Alfonso Cuarón
tt1454468,Jonás Cuarón
tt1462411,Jack Kerouac (novel)
tt1462411,Michael Polish (screenplay)
tt1478317,David Alan Grier
tt1486189,Darren Dowler (screenplay)
tt1486189,Darren Dowler
tt1490017,Phil Lord (screenplay)
tt1490017,Christopher Miller (screenplay)
tt1490017,Dan Hageman (story)
tt1490017,Kevin Hageman (story)
tt1490017,Phil Lord (story)
tt1490017,Christopher Miller (story)
tt1527827,Manny Edwards
tt1527827,John Fornof
tt1528100,Adam Cooper
tt1528100,Bill Collage
tt1528100,Jeffrey Caine
tt1528100,Steven Zaillian
tt1571249,Craig Johnson
tt1571249,Mark Heyman
tt1587310,Linda Woolverton (screenplay)
tt1587310,Charles Perrault (based on "La Belle au bois dormant" written by)
tt1588173,Jonathan Levine (screenplay)
tt1588173,Isaac Marion (novel)
tt1597725,Darko Lungulov
tt1598754,Robert Cochran
tt1598754,Joel Surnow
tt1606378,Skip Woods
tt1606378,Roderick Thorp (certain original characters by)
tt1621039,Scott Mosier (screenplay)
tt1621039,Jimmy Hayward (screenplay)
tt1621039,David I. Stern (story)
tt1621039,John J. Strauss (story)
tt1623205,Mitchell Kapner (screenplay)
tt1623205,David Lindsay-Abaire (screenplay)
tt1623205,Mitchell Kapner (screen story)
tt1623205,L. Frank Baum ("Oz" works)
tt1631867,Christopher McQuarrie (screenplay)
tt1631867,Jez Butterworth (screenplay)
tt1631867,John-Henry Butterworth (screenplay)
tt1631867,Hiroshi Sakurazaka (novel)
tt1638002,Juliette Towhidi (screenplay)
tt1638002,Cecelia Ahern (novel)
tt1645131,Julian Fellowes (screenplay)
tt1645131,William Shakespeare (play)
tt1646971,Dean DeBlois
tt1646971,Cressida Cowell ("How to Train Your Dragon" book series)
tt1650554,Jeff Wadlow (screenplay)
